siren,nom_complet,nom_raison_sociale,sigle,nombre_etablissements,nombre_etablissements_ouverts,code_postal,libelle_commune,departement,region,adresse,latitude,longitude,date_creation,etat_administratif,tranche_effectif_salarie,caractere_employeur,categorie_entreprise,nature_juridique
829143221,CONSILIUM (CABINET AEDIFICUM),CONSILIUM,,4,1,31000,TOULOUSE,31,76,6 PLACE DU PRESIDENT THOMAS WOODROW WILSON 31000 TOULOUSE,43.6043786819632,1.44719943025029,2017-03-28,A,01,,PME,5710
829166628,SYLVIE TREMEAUX (CHRETIEN),,,1,1,61260,VAL-AU-PERCHE,61,28,4 LIEU DIT LE GRAND CHATEAUROUX 61260 VAL-AU-PERCHE,48.265906289,0.7658518679,2017-05-15,A,NN,,PME,1000
829202233,DARTIGUES IMMO ET ASSURANCES,DARTIGUES IMMO ET ASSURANCES,,1,1,67110,REICHSHOFFEN,67,44,5 RUE DES CHASSEURS 67110 REICHSHOFFEN,48.918274972,7.6592248526,2017-03-31,A,NN,,PME,5710
829229889,NAYARADOU ASSURANCES (CNA),NAYARADOU ASSURANCES,CNA,1,1,97200,FORT-DE-FRANCE,972,02,IMMEUBLE ROCADE CENTRE COMMERCIAL DE DILLON 97200 FORT-DE-FRANCE,14.616857322,-61.05179867,2017-04-24,A,00,,PME,5499
829343979,LIFEGUARD INSURANCE (DUBLIN) DAC,LIFEGUARD INSURANCE (DUBLIN) DAC,,1,1,,,,,3RD FLOOR THE METROPOLITAIN BUILDING JAMES JOYCE STREET DUBLIN 1 IRLANDE,,,2017-04-01,A,NN,,PME,3220
829351733,ODCF,ODCF,,1,1,75003,PARIS,75,11,60 RUE DES TOURNELLES 75003 PARIS,48.856886808,2.3674133236,2017-06-01,A,NN,,PME,5710
829398726,2CA CONSEILS INVESTISSEMENTS FINANCEMENTS PATRIMOINE ET ASSURANCES (2CA CONSEILS),2CA CONSEILS INVESTISSEMENTS FINANCEMENTS PATRIMOINE ET ASSURANCES,,1,1,13012,MARSEILLE,13,93,1 RUE DU LAVOIR 13012 MARSEILLE,43.302849984,5.4516582313,2017-05-02,A,01,,PME,5710
829409788,ADELAIDE LACHEVRE,,,3,1,09190,SAINT-LIZIER,09,76,11 ROUTE DE TOULOUSE 09190 SAINT-LIZIER,43.003665545,1.1287040681,2017-06-01,A,02,,PME,1000
829445857,C.S.E ASSURANCE,C.S.E ASSURANCE,,2,1,75011,PARIS,75,11,31 BOULEVARD VOLTAIRE 75011 PARIS,48.864750695,2.3687763953,2017-04-26,A,NN,,PME,5710
829453836,ACEGER,ACEGER,,2,1,75009,PARIS,75,11,24 RUE DE CLICHY 75009 PARIS,48.878798794,2.3298114703,2017-05-02,A,NN,,PME,5499
829461698,ASSUR'13,ASSUR'13,,1,1,13013,MARSEILLE,13,93,282 AVENUE DES OLIVES 13013 MARSEILLE,43.323303139,5.4458764186,2017-05-02,A,01,,PME,5710
829470582,ERIC RAVEYRE,,,1,1,43000,LE PUY-EN-VELAY,43,84,39 RUE DU CHATEAU DE MONS 43000 LE PUY-EN-VELAY,45.034770901,3.9148061398,2017-05-15,A,NN,,PME,1000
829537919,CAROLINE CHAVOT,,,1,1,62155,MERLIMONT,62,32,LOGEMENT C3 AVENUE DU PARC 62155 MERLIMONT,50.460656776,1.5916026761,2017-05-09,A,NN,,PME,1000
829558972,TREFLE ASSUR,TREFLE ASSUR,,1,1,78200,MANTES-LA-JOLIE,78,11,53 B RUE PORTE AUX SAINTS 78200 MANTES-LA-JOLIE,48.986870569,1.7175905024,2017-05-09,A,01,,PME,5710
829566314,ENGICEA (ENGICEA),ENGICEA,ENGICEA,2,1,33470,GUJAN-MESTRAS,33,75,10 AVENUE DE L’ACTIPOLE 33470 GUJAN-MESTRAS,44.608818951,-1.071371,2017-05-01,A,NN,,PME,5499
829679000,COVERUS ASSURANCE,COVERUS ASSURANCE,,3,1,75008,PARIS,75,11,10 RUE DE PENTHIEVRE 75008 PARIS,48.8730555300768,2.31659272056949,2017-05-02,A,NN,,PME,5499
829688308,OCTAVE COLSON,,,3,1,[NON-DIFFUSIBLE],VALENCE,26,84,[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],2017-06-01,A,01,,,1000
829736727,LAURA MAZZACAMI,,,1,1,20090,AJACCIO,2A,94,69 COURS NAPOLEON 20090 AJACCIO,41.926767251,8.7382374427,2017-06-01,A,NN,,PME,1000
829742162,AUDIT ET SOLUTIONS,AUDIT ET SOLUTIONS,,1,1,86180,BUXEROLLES,86,75,58 RUE CAMILLE GIRAULT 86180 BUXEROLLES,46.605825002,0.3594325516,2017-05-22,A,NN,,PME,5499
829745777,COVEDIA ASSURANCE (COVEDIA ASSURANCE),COVEDIA ASSURANCE,,1,1,83400,HYERES,83,93,55 AVENUE GAMBETTA 83400 HYERES,43.115468419,6.128813813,2017-05-01,A,NN,,PME,5710
829762715,SEBASTIEN BIRECHE,,,2,1,83500,LA SEYNE-SUR-MER,83,93,5 BOULEVARD JEAN JAURES 83500 LA SEYNE-SUR-MER,43.0987402844172,5.88489378103342,2017-07-01,A,02,,PME,1000
829764315,LAILA PAUTRE (LAHRACHE),,,2,1,91410,CORBREUSE,91,11,20 RUE DES MONTCEAUX 91410 CORBREUSE,48.502090107,1.9602278661,2017-06-02,A,NN,,PME,1000
829767458,ETXE CORNIER,ETXE CORNIER,,2,1,33170,GRADIGNAN,33,75,BAT A 1 AVENUE DE L'HIPPODROME 9001 AVENUE DE L'HIPPODROME 33170 GRADIGNAN,44.77360471,-0.641258976,2017-05-09,A,NN,,PME,5499
829802461,SOFINSOD INSURANCE DAC,SOFINSOD INSURANCE DAC,,1,1,,,,,ELM PARK MERRION ROAD DUBLIN 4 IRLANDE,,,2017-01-01,A,NN,,PME,3220
829809680,HERVE CHRIST,,,2,1,67170,BRUMATH,67,44,71 AVENUE DE STRASBOURG 67170 BRUMATH,48.724534269,7.7094103992,2017-06-01,A,NN,,PME,1000
829810027,LORRAINE PATRIMOINE (LORRAINE PATRIMOINE),LORRAINE PATRIMOINE,,1,1,54000,NANCY,54,44,PLACE SIMONE VEIL 54000 NANCY,48.689621395,6.1754363678,2017-05-26,A,01,,PME,5710
829815356,PATRICIA VICO,,,1,1,95480,PIERRELAYE,95,11,80 RUE VICTOR HUGO 95480 PIERRELAYE,49.024196577,2.1528567893,2017-05-30,A,NN,,PME,1000
829825694,QC - QUERNEC COURTAGE,QC - QUERNEC COURTAGE,,1,1,24460,CHATEAU-L EVEQUE,24,75,LAC LACROIX 24460 CHATEAU-L EVEQUE,45.243256774,0.7275183388,2017-06-01,A,NN,,PME,5499
829831874,ASSUR MESURE,ASSUR MESURE,,2,1,69007,LYON,69,84,PLACE JULES GUESDE 31 AVENUE BERTHELOT 69007 LYON,45.7466741619692,4.83772535947969,2017-05-17,A,NN,,PME,5710
829832781,VANESSA LE FLOCH,,,1,1,29270,CARHAIX-PLOUGUER,29,53,23 PLACE DU CHAMP DE FOIRE 29270 CARHAIX-PLOUGUER,48.278184666,-3.571162516,2017-06-01,A,01,,PME,1000
829876796,BELL,BELL,,1,1,75008,PARIS,75,11,6 RUE DE VIENNE 75008 PARIS,48.87654612,2.3215383676,2017-05-19,A,NN,,PME,5710
829898089,MAKLERI COURTAGE (MAKLERI),MAKLERI COURTAGE,,3,1,50590,HAUTEVILLE-SUR-MER,50,28,15 RUE DES ROBANS 50590 HAUTEVILLE-SUR-MER,48.9752100506408,-1.55757504167793,2017-04-12,A,01,,PME,5499
829908128,MOUSSOUNDA EFRIDA GUEZODJE (KOTSO OTORO),,,2,1,77144,CHALIFERT,77,11,15 B ALLEE SAINT-ELOI 77144 CHALIFERT,48.889104907,2.7705998952,2017-05-25,A,NN,,PME,1000
829920263,FLORIANE BAREYT,,,1,1,40600,BISCARROSSE,40,75,316 AVENUE DE LA REPUBLIQUE 40600 BISCARROSSE,44.4006350087081,-1.1640193158753,2017-06-01,A,NN,,PME,1000
829921352,CEDRIC SCHRUTT (CEDRIC SCHRUTT ASSURANCE),,,2,1,68170,RIXHEIM,68,44,4 RUE DE MONACO 68170 RIXHEIM,47.747726403,7.4171007998,2017-05-23,A,NN,,PME,1000
829924174,ASSURPROTEC,ASSURPROTEC,,2,1,30000,NIMES,30,76,42 AVENUE GENERAL LECLERC 30000 NIMES,43.828928061,4.3714800287,2017-07-01,A,NN,,PME,5499
829941384,NAC COURTAGE (NOUS ASSURONS),NAC COURTAGE,,1,1,63270,VIC-LE-COMTE,63,84,16 LOTISSEMENT LE VIGNOLAT 63270 VIC-LE-COMTE,45.656625061,3.2099760936,2017-06-01,A,01,,PME,5499
829941467,SHIELD ASSURANCE,SHIELD ASSURANCE,,1,1,95660,CHAMPAGNE-SUR-OISE,95,11,91 RUE DE CHAMBLY 95660 CHAMPAGNE-SUR-OISE,49.144873455,2.2388255513,2017-05-29,A,NN,,PME,5710
838221943,FREDDY HIEN (FREDDY ASSURANCES),,,1,1,62320,ROUVROY,62,32,137 RUE JEAN JAURES 62320 ROUVROY,50.405737879,2.9015186379,2018-03-19,A,NN,,PME,1000
838239473,ASSURANCES CONSTRUCTION/CFRM,ASSURANCES CONSTRUCTION/CFRM,,2,1,97133,SAINT BARTHELEMY,977,,CHEZ FREDERIC PERNELLE ANSE DES CAYES 97133 SAINT BARTHELEMY,,,2018-01-02,A,NN,,PME,5499
838244366,ALEXANDRE DE PECHPEYROU DE COMMINGES DE GUITAUT,,,1,1,97430,LE TAMPON,974,04,316- 316 B CHEMIN ADAM DE VILLIERS 97430 LE TAMPON,-21.26684511,55.508059812,2018-03-26,A,NN,,PME,1000
838253011,ESPACE MOLINEL ASSURANCES IARD (ESPACE MOLINEL ASSURANCES - EMA ASSURANCES LILLE),ESPACE MOLINEL ASSURANCES IARD,,1,1,59800,LILLE,59,32,36 RUE DU MOLINEL (LILLE) 59800 LILLE,50.63502829,3.0690731314,2018-03-09,A,NN,,PME,5710
838273969,CAP INVESTISSEMENT (CAP INVESTISSEMENT),CAP INVESTISSEMENT,,1,1,26700,PIERRELATTE,26,84,19 AV I ET FREDERIC JOLIOT CURIE 26700 PIERRELATTE,44.374432886,4.6977812055,2018-03-01,A,NN,,PME,5499
838307429,JEROME MERCIER,,,2,1,44470,THOUARE-SUR-LOIRE,44,52,25 RUE DES PONTS 44470 THOUARE-SUR-LOIRE,47.26440955,-1.438104497,2018-04-01,A,NN,,PME,1000
838331056,HOPASSUR,HOPASSUR,,2,1,14760,BRETTEVILLE-SUR-ODON,14,28,71-73 71 RUE JACQUELINE AURIOL 14760 BRETTEVILLE-SUR-ODON,49.173543673,-0.439440584,2018-03-19,A,01,,PME,5499
838369049,AMA,AMA,,1,1,30220,AIGUES-MORTES,30,76,ESPACE 4 VENTS 1032 ROUTE DE NIMES 30220 AIGUES-MORTES,43.576915481,4.1994516106,2018-03-08,A,02,,PME,5499
838394351,LOUIS PHILIPPE CORREIA (CORREIA LOUIS-PHILIPPE EIRL),,,1,1,12100,MILLAU,12,76,4 AVENUE ALFRED MERLE 12100 MILLAU,44.101260192,3.0768499371,2018-04-03,A,01,,PME,1000
838401974,ALEXANDRE LECERRE,,,2,1,06700,SAINT-LAURENT-DU-VAR,06,93,19 RUE LEONARD ANFOSSI 06700 SAINT-LAURENT-DU-VAR,43.6627434467534,7.19428082491729,2018-04-01,A,NN,,,1000
838402907,AVENIR CONSULTING,AVENIR CONSULTING,,1,1,86130,JAUNAY-MARIGNY,86,75,5 RUE DE LA GD MARE 86130 JAUNAY-MARIGNY,46.687748199,0.3746530797,2018-03-20,A,01,,PME,5710
838412047,CAPL CONSEILS,CAPL CONSEILS,,2,1,64100,BAYONNE,64,75,28 RUE LORMAND 64100 BAYONNE,43.4936955881656,-1.47667967729686,2018-03-21,A,02,,PME,5499
838421832,BRUNO SEBASTIEN,,,1,1,31340,VILLEMUR-SUR-TARN,31,76,15 RUE DE LA REPUBLIQUE 31340 VILLEMUR-SUR-TARN,43.864015054,1.5046083756,2018-04-01,A,02,,PME,1000
838436202,COVERSHIP (COVERSHIP),COVERSHIP,,2,1,06100,NICE,06,93,7 RUE DU COLONEL FREDERIC-HENRI MANHES 06100 NICE,43.740997041,7.240281738,2018-02-22,A,NN,,PME,5499
838505352,C.A.M.P CONSEIL PATRIMOINE,C.A.M.P CONSEIL PATRIMOINE,,1,1,35740,PACE,35,53,17 RUE DE LA FONTAINE 35740 PACE,48.157044154,-1.759659699,2018-04-09,A,NN,,PME,5499
838508125,DEVORSINE IMMOBILIER,DEVORSINE IMMOBILIER,,2,1,44000,NANTES,44,52,24 BOULEVARD GABRIEL GUIST'HAU 44000 NANTES,47.2166210881657,-1.56645816468996,2018-02-12,A,03,,PME,5710
838514685,ASSURANCES DE NAVARRE (ASSURANCE DE NAVARRE- ADN),ASSURANCES DE NAVARRE,,3,1,64000,PAU,64,75,23 RUE RONSARD 64000 PAU,43.3185725325246,-0.359238923752763,2018-03-22,A,02,,PME,5499
838521219,DOMINIQUE BIANCO (ACTIVITES DES AGENTS ET COURTIERS D'ASSURANCES),,,1,1,93150,LE BLANC-MESNIL,93,11,28 AVENUE DES CHAMPS 93150 LE BLANC-MESNIL,48.94447351,2.4425687041,2018-04-10,A,NN,,PME,1000
838534246,MELANIE DROUART,,,2,1,80470,FERRIERES,80,32,2 RUE ROBERT VANNESTE 80470 FERRIERES,49.892510755,2.1738727946,2018-03-28,A,NN,,PME,1000
838542959,PRAESIDIUM MEDICAL,PRAESIDIUM MEDICAL,,1,1,56100,LORIENT,56,53,56 RUE MONISTROL 56100 LORIENT,47.7359499316789,-3.38272437606812,2018-03-19,A,02,,PME,5499
838559425,WB CONSEILASSUR,WB CONSEILASSUR,,1,1,97139,LES ABYMES,971,01,IMM CIRFE ESC1 RUE FELIX EBOUE 97139 LES ABYMES,16.271485309,-61.50500017,2018-03-29,A,NN,,PME,5710
838597342,JEAN WALLET,,,2,1,75007,PARIS,75,11,12 RUE AMELIE 75007 PARIS,48.858779093167,2.30748419529053,2018-04-01,A,NN,,PME,1000
838598332,AWENA LE BEUVANT,,,1,1,29200,BREST,29,53,2E ETAGE A GAUCHE 14 RUE DU NIVERNAIS 29200 BREST,48.4047498621883,-4.5166185364622,2018-03-13,A,NN,,PME,1000
838636116,PIERRE-ALEX HOYOUROU,,,2,1,10100,ROMILLY-SUR-SEINE,10,44,161 RUE HENRI MILLET 10100 ROMILLY-SUR-SEINE,48.52113322,3.7152745725,2018-03-30,A,NN,,PME,1000
838641694,ASSUREZ VOUS ! (ASSUREZ VOUS !),ASSUREZ VOUS !,,2,1,31560,NAILLOUX,31,76,48 RUE DE LA REPUBLIQUE 31560 NAILLOUX,43.3593300112579,1.62348523998461,2018-04-04,A,NN,,PME,5499
838649721,EBUR COURTAGE,EBUR COURTAGE,,1,1,92130,ISSY-LES-MOULINEAUX,92,11,4 RUE HENRI TARIEL 92130 ISSY-LES-MOULINEAUX,48.820569458,2.2643321218,2018-03-27,A,NN,,PME,5710
838688273,DURMAZ ASSURANCES & FINANCES (ASSUSHOP),DURMAZ ASSURANCES & FINANCES,,1,1,69002,LYON,69,84,33 RUE DE LA REPUBLIQUE 69002 LYON,45.762963166,4.8359896106,2018-06-01,A,NN,,PME,5710
838689065,LOUBNA BENALLA,,,2,1,94130,NOGENT-SUR-MARNE,94,11,155 BOULEVARD DE STRASBOURG 94130 NOGENT-SUR-MARNE,48.846191662,2.4906503011,2018-03-19,A,NN,,PME,1000
838700490,HUGUES VIRIEUX,,,2,1,38200,VIENNE,38,84,10 RUE TESTE DU BAILLER 38200 VIENNE,45.5266377094471,4.87470190248847,2018-04-01,A,01,,PME,1000
838702702,GERALDINE COPPIER,,,3,1,74330,POISY,74,84,47 RUE LOUIS PASTEUR 74330 POISY,45.915327023,6.0792564609,2018-05-02,A,NN,,PME,1000
838740066,REAL CONSEIL PATRIMONIAL,REAL CONSEIL PATRIMONIAL,,1,1,95300,PONTOISE,95,11,19 RUE GAMBETTA 95300 PONTOISE,49.053851774,2.0998827239,2018-04-05,A,NN,,PME,5710
838749125,SANDRINE REMY,,,1,1,95340,RONQUEROLLES,95,11,184 RUE DE LA CROIX MAILLET 95340 RONQUEROLLES,49.16470074,2.2259296761,2018-04-05,A,NN,,PME,1000
838760197,S.ASSURANCES,S.ASSURANCES,,3,1,35120,HIREL,35,53,2 RUE DES TERRE-NEUVAS 35120 HIREL,48.6054320292669,-1.80037704655248,2018-03-30,A,NN,,PME,5710
838763779,VINCENT BERNARD,,,2,1,75017,PARIS,75,11,212 T BOULEVARD PEREIRE 75017 PARIS,48.87960045,2.2868170686,2018-05-01,A,NN,,PME,1000
838786432,QUENTIN CUESTA,,,2,1,94700,MAISONS-ALFORT,94,11,1 COURS DES JUILLIOTTES 94700 MAISONS-ALFORT,48.8027511418272,2.44319703328718,2018-05-01,A,NN,,PME,1000
838796555,SOCIETE  SLJD  ASSURANCES,SOCIETE  SLJD  ASSURANCES,,1,1,02000,LAON,02,32,66 BOULEVARD PIERRE BROSSOLETTE 02000 LAON,49.569477779,3.6147221999,2018-04-01,A,02,,PME,2310
838875961,MARIE SANTOS,,,3,1,69006,LYON,69,84,58 COURS VITTON 69006 LYON,45.769674987,4.8550227102,2018-05-01,A,NN,,PME,1000
838972073,MM ASSOCIES,MM ASSOCIES,,1,1,94320,THIAIS,94,11,TOUR EUROPA AVENUE DE L’EUROPE 94320 THIAIS,48.755540225,2.3695772121,2018-04-01,A,01,,PME,5710
838991529,AXEL COUTANCEAU,,,3,1,41160,RAHART,41,24,4 RUE DU BOIS VERT 41160 RAHART,47.860203124,1.0563940853,2018-05-01,A,NN,,PME,1000
839004165,ALEXANDRA GAUTRIAUD (OVCHINNIKOVA),,,3,1,78160,MARLY-LE-ROI,78,11,5 SQUARE DE GRANDCHAMP 78160 MARLY-LE-ROI,48.8819975048498,2.09885796049556,2018-05-01,A,NN,,PME,1000
839014917,PASCAL DECOTTIGNIES,,,1,1,59235,BERSEE,59,32,706 RUE SAINT NICOLAS 59235 BERSEE,50.478259975,3.151878754,2018-05-01,A,NN,,PME,1000
839023066,BGB SOLUTIONS,BGB SOLUTIONS,,1,1,92300,LEVALLOIS PERRET,92,11,51 RUE DU PDT WILSON 92300 LEVALLOIS PERRET,48.892255038,2.2900969233,2018-03-16,A,NN,,PME,5710
839044443,LAURA DOPPIA,,,2,1,29300,BAYE,29,53,14 HAM PRAT MAC'H 29300 BAYE,47.857444384,-3.602791083,2018-04-02,A,NN,,PME,1000
839091881,PROGEVI,PROGEVI,,1,1,33700,MERIGNAC,33,75,MERIGNAC 29 RUE DES FRENES 33700 MERIGNAC,44.842854367,-0.677866377,2018-04-07,A,00,,PME,5499
839130838,LES ASSUREURS UNIS,LES ASSUREURS UNIS,,1,1,38350,LA MURE,38,84,CDV 67708 350 CHEMIN DE PRE NEUF 38350 LA MURE,44.9328289295508,5.7857519708869,2018-03-29,A,01,,PME,5710
839169737,PROFIASSUR (PROFIASSUR),PROFIASSUR,,1,1,78390,BOIS-D'ARCY,78,11,26 RUE HOCHE 78390 BOIS-D'ARCY,48.804125249,2.0237939507,2018-04-04,A,NN,,PME,5710
839210564,YANNICK PESQUIER,,,3,1,33330,SAINT-EMILION,33,75,101 CHEMIN DE LA GARELLE 33330 SAINT-EMILION,44.8726780430211,-0.149301040176547,2018-04-16,A,NN,,PME,1000
839221322,MICKAEL BOSCH,,,1,1,34130,SAINT-AUNES,34,76,ZAC ST ANTOINE IMM LES DEUX CYPRES RUE DU FENOUIL 34130 SAINT-AUNES,43.651123002,3.977083755,2018-01-01,A,NN,,PME,1000
839226552,CHRISTELLE JENNEQUIN,,,1,1,62100,CALAIS,62,32,49 RUE DE CHANTILLY 62100 CALAIS,50.943352821137,1.85365104509738,2018-06-01,A,NN,,PME,1000
839237377,MELANIE GRUDE,,,1,1,72510,MANSIGNE,72,52,ROUTE DU PLESSIS 72510 MANSIGNE,47.754713817,0.1280298902,2018-04-10,A,NN,,PME,1000
839264504,BENOIT THORE,,,4,1,64600,ANGLET,64,75,5 ESPLANADE DES GASCONS 64600 ANGLET,43.5001880099309,-1.54210461910155,2018-05-01,A,NN,,PME,1000
839265519,OVALIE CONSEILS (OVALIE CONSEILS),OVALIE CONSEILS,,2,1,31000,TOULOUSE,31,76,6 PLACE DU PRESIDENT THOMAS WOODROW WILSON 31000 TOULOUSE,43.6043786819632,1.44719943025029,2018-04-16,A,01,,PME,5710
839270568,VIANNEY PELLE,,,3,1,17690,ANGOULINS,17,75,10 RUE DES JONQUILLES 17690 ANGOULINS,46.102194671,-1.105884942,2018-06-01,A,NN,,PME,1000
839290723,LA COMPAGNIE ISARIENNE DE COURTAGE EN FINANCEMENT ET ASSURANCES (LA CICFA),LA COMPAGNIE ISARIENNE DE COURTAGE EN FINANCEMENT ET ASSURANCES,LA CICFA,2,1,60100,CREIL,60,32,12 RUE DE LA GARENNE 60100 CREIL,49.251524807,2.4710667759,2018-07-16,A,NN,,PME,5710
839291218,ASQUALANGE (ASQUALANGE),ASQUALANGE,,3,1,92100,BOULOGNE-BILLANCOURT,92,11,32 RUE DE PARIS 92100 BOULOGNE-BILLANCOURT,48.8398380799477,2.24768962456618,2018-04-25,A,01,,PME,5710
839308467,SILIMAN GASSAMA,,,1,1,94380,BONNEUIL-SUR-MARNE,94,11,6 B CHEMIN DE LA POMPADOUR 94380 BONNEUIL-SUR-MARNE,48.765479486,2.4792843787,2018-05-01,A,NN,,PME,1000
839309689,ANDRE LEVEQUE (CABINET LEVEQUE ANDRE),,,2,1,84200,CARPENTRAS,84,93,PARTIE DROITE 633 CHEMIN LIMITE DE MONTEUX 84200 CARPENTRAS,44.0371283537977,5.02626142839522,2018-04-27,A,NN,,PME,1000
839322963,FRANCHISECOURTIER.COM (FRANCHISECOURTIER.COM),FRANCHISECOURTIER.COM,,1,1,38000,GRENOBLE,38,84,5 PLACE ROBERT SCHUMAN 38000 GRENOBLE,45.1907460026107,5.71314048561302,2018-04-01,A,NN,,PME,5710
839324662,PATRIMONIAL INVEST ND 26,PATRIMONIAL INVEST ND 26,,1,1,75016,PARIS,75,11,145 AVENUE DE MALAKOFF 75016 PARIS,48.875713655,2.2836197106,2018-04-20,A,NN,,PME,5710
839331279,STUDCORP (STUDCORP),STUDCORP,,4,1,33300,BORDEAUX,33,75,11 B RUE PENICAUD 33300 BORDEAUX,44.8554899828523,-0.570060815684575,2018-04-30,A,02,,PME,5710
839334828,ASSUR PAS CHER,ASSUR PAS CHER,,2,1,31140,AUCAMVILLE,31,76,41 ROUTE DE FRONTON 31140 AUCAMVILLE,43.6626630709831,1.43069234721987,2018-05-02,A,NN,,PME,5710
839345907,EMMANUELLE MEUNIER (PATRY) (AXA),,,3,1,89130,TOUCY,89,27,6 RUE PAUL BERT 89130 TOUCY,47.7340032691801,3.29363640327641,2018-03-16,A,01,,PME,1000
839346285,KHALED AL ABDOUL RAHMAN,,,1,1,75019,PARIS,75,11,17 RUE MATHIS 75019 PARIS,48.8902829316873,2.37429460279023,2018-05-01,A,NN,,PME,1000
839357050,ASSUPRO,ASSUPRO,,1,1,82000,MONTAUBAN,82,76,5 RUE ALPHONSE DE LAMARTINE 82000 MONTAUBAN,44.0214267178729,1.37545625759962,2018-05-01,A,NN,,PME,5710
839358314,ACRIV PATRIMOINE CONSEIL,ACRIV PATRIMOINE CONSEIL,,2,1,80090,AMIENS,80,32,2 RUE BABEUF 80090 AMIENS,49.8778181841671,2.31987129049732,2018-06-01,A,NN,,PME,5499
839389806,MATTHIEU LAURENT,,,4,1,13510,EGUILLES,13,93,LE MAGNOLIA BAT B2 190 RUE TOPAZE 13510 EGUILLES,43.5481985335992,5.3604758268168,2018-06-01,A,NN,,PME,1000
839395241,FEES UP (LA MARKETPLACE FEES AND YOU),FEES UP,,1,1,94100,ST MAUR DES FOSSES,94,11,22 B AV FOCH 94100 ST MAUR DES FOSSES,48.803585906,2.4878620077,2018-04-15,A,NN,,PME,5710
839414208,LRMA (SARL LRMA),LRMA,,4,1,49140,CORZE,49,52,LD LES FORGES 49140 CORZE,47.535489578,-0.347264609,2018-03-14,A,00,,PME,5499
839466091,CLERVILLE,CLERVILLE,,1,1,75008,PARIS,75,11,10 RUE MARBEUF 75008 PARIS,48.867630722,2.3025665993,2018-04-01,A,02,,PME,5710
839495884,PIERRE-HENRI MOREAU,,,3,1,16600,RUELLE-SUR-TOUVRE,16,75,2739 ROUTE DE GOND PONTOUVRE 16600 RUELLE-SUR-TOUVRE,45.677990306,0.1872353589,2018-04-01,A,NN,,PME,1000
839522885,INES YEKHLEF,,,1,1,93130,NOISY-LE-SEC,93,11,3 ALLEE DE LA MADELEINE 93130 NOISY-LE-SEC,48.894407189,2.4548657383,2018-05-09,A,NN,,PME,1000
839525680,VANINA OSIECKI (BOURDHAUDHUI),,,2,1,33000,BORDEAUX,33,75,63 RUE SAINT JOSEPH 33000 BORDEAUX,44.853787237,-0.573713715,2018-05-14,A,NN,,PME,1000
839532918,AMIVIA CONSEIL,AMIVIA CONSEIL,,1,1,06110,LE CANNET,06,93,11 CHEMIN DE GARIBONDY 06110 LE CANNET,43.5631838373776,6.96846241034324,2018-04-28,A,NN,,PME,5710
839534419,AUDIT CONSEIL EN ASSURANCES DOMMAGES,AUDIT CONSEIL EN ASSURANCES DOMMAGES,,1,1,54300,LUNEVILLE,54,44,1 QUAI DES CADETS 54300 LUNEVILLE,48.597633983,6.4900840448,2017-11-23,A,NN,,PME,5499
839538642,2M ASSURANCES,2M ASSURANCES,,2,1,91600,SAVIGNY-SUR-ORGE,91,11,36 BOULEVARD ARISTIDE BRIAND 91600 SAVIGNY-SUR-ORGE,48.684564657,2.345713007,2018-05-14,A,01,,PME,5710
839571882,ELE AM,ELE AM,,1,1,75016,PARIS,75,11,28 RUE DE L'ANNONCIATION 75016 PARIS,48.85699753,2.2788695614,2018-03-09,A,NN,,PME,5710
839596020,FLORENCE HATET,,,1,1,61300,L'AIGLE,61,28,18 RUE PORTE DE GIVRY 61300 L'AIGLE,48.763545529,0.6293630994,2018-06-01,A,01,,PME,1000
839603511,XAVIER LAURO,,,5,1,83000,TOULON,83,93,114 AVENUE MARECHAL FOCH 83000 TOULON,43.1267263558379,5.92394475268025,2018-05-01,A,NN,,PME,1000
783479025,SERGE VIGNEAU,,,1,1,88210,SENONES,88,44,13 RUE DU PRESIDENT POINCARE 88210 SENONES,48.394718999,6.9753335409,1991-09-30,A,NN,,PME,1000
783799125,DUCATTEAU ET TOUPET,DUCATTEAU ET TOUPET,,2,1,59100,ROUBAIX,59,32,27 AVENUE JEAN LEBAS 59100 ROUBAIX,50.692246427716,3.17133583942929,1988-02-01,A,NN,,PME,2310
783799307,JACQUES DELBAERE,,,1,1,59100,ROUBAIX,59,32,180 RUE JEAN MOULIN 59100 ROUBAIX,50.6830925485838,3.17642453320886,1974-01-01,A,NN,,PME,1000
783846553,GUY DHALLUIN,,,1,1,59200,TOURCOING,59,32,278 BOULEVARD DE L' EGALITE 59200 TOURCOING,50.735329541,3.1687104399,1900-01-01,A,NN,,PME,1000
784224248,CABINET MOULIN,CABINET MOULIN,,1,1,75003,PARIS,75,11,83 RUE DE TURBIGO 75003 PARIS,48.866647594,2.3608468946,1900-01-01,A,NN,,PME,2310
784339541,CHRISTIAN COUMENGES,,,1,1,75008,PARIS,75,11,20 AVENUE DE MESSINE 75008 PARIS,48.876372025,2.3134021805,1900-01-01,A,NN,,PME,1000
784702821,ETUDE ET REALISATION D'ASSURANCES (ERA-ASSURANCE HOTELIERE),ETUDE ET REALISATION D'ASSURANCES,,5,1,93100,MONTREUIL,93,11,38-42 RUE CUVIER 93100 MONTREUIL,48.85123819982,2.42259463115088,1957-01-01,A,03,,PME,5599
